timestamp,event_type,window_id,trigger,mode,details,gate_failed,state_snapshot_json
2026-04-21 17:57:20.833,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.750 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 160, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:22.341,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 158, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:22.844,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 158, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:23.348,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.740 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 158, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:24.351,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.750 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 157, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:24.855,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.750 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 156, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:25.357,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.750 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 155, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:26.861,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 154, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:27.363,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.740 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 154, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:30.379,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.990 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 151, ""bot_mode"": ""EXECUTE""}"
2026-04-21 17:57:31.385,ODDS_OUT_OF_RANGE,btc-updown-5m-1776794100,ODDS_OUT_OF_RANGE,SKIP,"ask=0.740 outside [0.01,0.4]",,"{""window_id"": ""btc-updown-5m-1776794100"", ""t_remaining"": 149, ""bot_mode"": ""EXECUTE""}"
